Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL19454,"Illumina HiSeq 2000 (Solanum lycopersicum var. cerasiforme)","high-throughput sequencing","Solanum lycopersicum var. cerasiforme",0,0,0,"GEO","Nov 20, 2014"
GPL18393,"Agilent-037639 Bacillus subtilis 168 (Probe Name version)","in situ oligonucleotide","Bacillus subtilis subsp. subtilis str. 168",4284,24,1,"Wout Overkamp","Nov 19, 2014"
GPL16361,"NimbleGen Arabidopsis Custom Probe Layout 12 x 135k [100902_Cele_CR_exptil]","in situ oligonucleotide","Arabidopsis thaliana",140663,48,1,"Christopher Dale Rock","Nov 19, 2014"
GPL19384,"Agilent-028520 Cynomolgus macaque Gene Expression microarray (FeatureNumber verstion)","in situ oligonucleotide","Macaca fascicularis",45220,7,1,"Chiho Yoshida","Nov 19, 2014"
GPL19433,"[HuGene-1_0-st] Affymetrix Human Gene 1.0 ST Array (CDF: hugene10st_Hs_ENSGvs1500.cdf)","in situ oligonucleotide","Homo sapiens",22741,0,0,"Florent Dumont","Nov 19, 2014"
GPL19442,"Illumina MiSeq (Acinetobacter baumannii)","high-throughput sequencing","Acinetobacter baumannii",0,0,0,"GEO","Nov 19, 2014"
GPL19443,"Illumina MiSeq (mouse metagenome)","high-throughput sequencing","mouse metagenome",0,116,1,"GEO","Nov 19, 2014"
GPL19447,"Illumina HiSeq 2000 (Arabidopsis lyrata)","high-throughput sequencing","Arabidopsis lyrata",0,0,0,"GEO","Nov 19, 2014"
GPL19430,"Illumina HiSeq 2000 (Pseudomonas aeruginosa PAO1)","high-throughput sequencing","Pseudomonas aeruginosa PAO1",0,3,1,"GEO","Nov 18, 2014"
GPL19431,"Illumina Genome Analyzer (Penicillium oxalicum)","high-throughput sequencing","Penicillium oxalicum",0,4,1,"GEO","Nov 18, 2014"
GPL19432,"AB SOLiD 4 System (Hydra vulgaris)","high-throughput sequencing","Hydra vulgaris",0,0,0,"GEO","Nov 18, 2014"
GPL19434,"Illumina HiSeq 2500 (Amycolatopsis mediterranei U32)","high-throughput sequencing","Amycolatopsis mediterranei U32",0,4,1,"GEO","Nov 18, 2014"
GPL17988,"NimbleGen Saccharomyces cerevisiae 12x135K Array [10078_Scer_EXP_HX12]","in situ oligonucleotide","Saccharomyces cerevisiae",5880,36,1,"Merja Oja","Nov 17, 2014"
GPL19419,"Illumina HiSeq 2000 (Saimiri boliviensis)","high-throughput sequencing","Saimiri boliviensis",0,1,1,"GEO","Nov 17, 2014"
GPL19422,"AB SOLiD 4 System (Plasmodium falciparum)","high-throughput sequencing","Plasmodium falciparum",0,0,0,"GEO","Nov 17, 2014"
GPL19423,"Illumina NextSeq 500 (Caldicellulosiruptor kristjanssonii)","high-throughput sequencing","Caldicellulosiruptor kristjanssonii",0,2,1,"GEO","Nov 17, 2014"
GPL19424,"Illumina NextSeq 500 (synthetic construct)","high-throughput sequencing","synthetic construct",0,6,3,"GEO","Nov 17, 2014"
GPL19425,"Illumina Genome Analyzer (Malus hupehensis)","high-throughput sequencing","Malus hupehensis",0,0,0,"GEO","Nov 17, 2014"
GPL19426,"Illumina HiSeq 2000 (Malus hupehensis)","high-throughput sequencing","Malus hupehensis",0,0,0,"GEO","Nov 17, 2014"
GPL19428,"Illumina HiSeq 2500 (Cicer arietinum)","high-throughput sequencing","Cicer arietinum",0,1,1,"GEO","Nov 17, 2014"
GPL19413,"Broad P. falciparum 328 v1","other","Plasmodium falciparum",342,89,1,"Daria Van Tyne","Nov 15, 2014"
GPL17616,"Customized CombiMatrix Eukaryotic 90K","in situ oligonucleotide","Sus scrofa",29767,16,1,"Lorenzo Bomba","Nov 14, 2014"
GPL19411,"Wilson human antibody microarray H3/H7","antibody","Homo sapiens",84,9,1,"Patrick C Wilson","Nov 14, 2014"
GPL19415,"Illumina NextSeq 500 (Homo sapiens; Mus musculus)","high-throughput sequencing","Homo sapiens;Mus musculus",0,195,4,"GEO","Nov 14, 2014"
GPL19416,"Illumina HiSeq 2500 (Phytophthora infestans)","high-throughput sequencing","Phytophthora infestans",0,8,2,"GEO","Nov 14, 2014"
GPL19405,"UHN Microarray Centre Drosophila melanogaster D14k3 (alternative version)","spotted oligonucleotide","Drosophila melanogaster",13885,3,1,"Julia Hoffmann","Nov 13, 2014"
GPL19407,"Phalanx Human OneArray (30968 probes)","spotted oligonucleotide","Homo sapiens",30968,24,1,"Jun Chen","Nov 13, 2014"
GPL19409,"Illumina HiSeq 2000 (Chlorella minutissima)","high-throughput sequencing","Chlorella minutissima",0,0,0,"GEO","Nov 13, 2014"
GPL19404,"Agilent-068787 D. melanogaster Oligo Microarray 8x60K v1","in situ oligonucleotide","Drosophila melanogaster",62976,10,1,"Silvia Rueberg","Nov 12, 2014"
GPL18443,"Agilent-027763 Amp and URv2 (Probe name version)","in situ oligonucleotide","Drosophila melanogaster",173496,10,4,"Terry L. Orr-Weaver","Nov 10, 2014"
GPL19210,"Agilent-024048 Drosophila melanogaster genome-wide tiling array (Probe name version)","in situ oligonucleotide","Drosophila melanogaster",950476,1,2,"Terry L. Orr-Weaver","Nov 10, 2014"
GPL19399,"Illumina MiSeq (Thermotoga maritima MSB8)","high-throughput sequencing","Thermotoga maritima MSB8",0,14,1,"GEO","Nov 10, 2014"
GPL19400,"Illumina HiSeq 2000 (Epinephelus coioides)","high-throughput sequencing","Epinephelus coioides",0,0,0,"GEO","Nov 10, 2014"
GPL18315,"Agilent-030025 Texas-Adelaide Array","in situ oligonucleotide","Equus caballus",420288,44,1,"Sharmila Ghosh","Nov 07, 2014"
GPL19392,"Illumina HiSeq 2000 (Brassica carinata x Brassica napus)","high-throughput sequencing","Brassica carinata x Brassica napus",0,0,0,"GEO","Nov 07, 2014"
GPL19393,"Agilent-016047 Maize Gene Expression Microarray 4x44K (Feature Number)","in situ oligonucleotide","Zea mays",45220,9,1,"GEO admin","Nov 07, 2014"
GPL19396,"Ion Torrent PGM (Caenorhabditis elegans)","high-throughput sequencing","Caenorhabditis elegans",0,2,1,"GEO","Nov 07, 2014"
GPL19397,"Illumina HiSeq 2000 (Methylobacterium extorquens AM1)","high-throughput sequencing","Methylobacterium extorquens AM1",0,12,1,"GEO","Nov 07, 2014"
GPL17207,"Agilent-026648 Landry_NIH_Nucleosome_400K_Array","in situ oligonucleotide","Mus musculus",420288,20,1,"Joseph William Landry","Nov 06, 2014"
GPL19385,"Nimblegen HG18 CGX-6 PKI Array [091216_HG18_CGX6_v1]","spotted oligonucleotide","Homo sapiens",278581,20,3,"Thibault FABAS","Nov 06, 2014"
GPL19386,"Spectral Genomics Constitutional Chip v4","spotted DNA/cDNA","Homo sapiens",10800,10,2,"Thibault FABAS","Nov 06, 2014"
GPL18284,"UniversityPadova_Ruditapes philippinarum_8x60K (Feature Number version)","in situ oligonucleotide","Ruditapes decussatus",61270,15,1,"Massimo Milan","Nov 05, 2014"
GPL19383,"Agilent-023043 LipidomicNet_V1 014850","in situ oligonucleotide","Homo sapiens",45220,8,1,"YOU ZHOU","Nov 05, 2014"
GPL19387,"Agilent-021850 SurePrint G3 Human CGH Microarray (Probe Name version)","in situ oligonucleotide","Homo sapiens",413786,18,4,"Agilent Technologies","Nov 05, 2014"
GPL18422,"Exiqon miRCURY LNA microRNA array 6th generation product no. 208400 batch no. 34013 mirBase v18","spotted oligonucleotide","Bos taurus",5308,24,1,"Paul McGettigan","Nov 04, 2014"
GPL18767,"Agilent Drosophila 2.0 (Agilent Design ID: 035757)","in situ oligonucleotide","Drosophila melanogaster",32218,8,1,"Cristiano De Pitta","Nov 04, 2014"
GPL19244,"Duke/RG_E2F1-3-4_cust2_v1","in situ oligonucleotide","synthetic construct",180880,3,1,"Raluca Gordan","Nov 04, 2014"
GPL19378,"Illumina HiSeq 2000 (Neisseria gonorrhoeae)","high-throughput sequencing","Neisseria gonorrhoeae",0,2,1,"GEO","Nov 03, 2014"
GPL19379,"Illumina HiSeq 2500 (Mus musculus; Saccharomyces cerevisiae)","high-throughput sequencing","Mus musculus;Saccharomyces cerevisiae",0,6,1,"GEO","Nov 03, 2014"
GPL19380,"Illumina HiSeq 2500 (Drosophila melanogaster; Sindbis virus)","high-throughput sequencing","Drosophila melanogaster;Sindbis virus",0,0,0,"GEO","Nov 03, 2014"
GPL19381,"Illumina HiSeq 2500 (Homo sapiens; Sindbis virus)","high-throughput sequencing","Homo sapiens;Sindbis virus",0,0,0,"GEO","Nov 03, 2014"
GPL17881,"Agilent-025748 Corynebacterium glutamicum CGRarray","in situ oligonucleotide","Corynebacterium glutamicum R",40265,36,4,"Masayuki Inui","Nov 01, 2014"
GPL18142,"Agilent-014850 Whole Human Genome Microarray 4x44K G4112F (Gene symbol version)","in situ oligonucleotide","Homo sapiens",31072,24,1,"Manon Heleen Kerkhof","Nov 01, 2014"
GPL19022,"Exiqon custom Mus musculus miRNA array","spotted oligonucleotide","Mus musculus",2246,7,1,"Andrew Emili","Nov 01, 2014"
GPL19116,"Agilent-046842 S. vermifera and A. thaliana MPI_UL 63K array (Feature number version)","in situ oligonucleotide","Arabidopsis thaliana;Serendipita vermifera",62976,15,1,"Urs Lahrmann","Nov 01, 2014"
GPL19245,"SABiosciences PCR Array for Mouse Cytokines and Chemokines (PAMM-150Z)","RT-PCR","Mus musculus",96,4,1,"Ali A Ashkar","Nov 01, 2014"
GPL19260,"Agilent-016517 17p","in situ oligonucleotide","Homo sapiens",45220,5,1,"James Lupski","Nov 01, 2014"
GPL19325,"Affymetrix AGRONOMICS Tiling Array [CDF: agronomics1attairg version 13.0.0]","in situ oligonucleotide","Arabidopsis thaliana",30014,18,1,"Yong Xiang","Nov 01, 2014"
GPL19375,"Tohoku_Univ_2008-02_Sinorhizobium meliloti_60mer_4plex","in situ oligonucleotide","Sinorhizobium meliloti 1021",6205,20,1,"Hisayuki Mitsui","Nov 01, 2014"
GPL19376,"A-UMCU-BT44K-1.0","in situ oligonucleotide","Bos taurus",45220,12,3,"Marian Groot Koerkamp","Nov 01, 2014"
GPL18631,"SMD Print_1484 hoz [condensed]","spotted DNA/cDNA","Homo sapiens",17633,4,1,"Nikoleta Tsvetanova","Oct 31, 2014"
GPL18642,"SMD Print_HOAR","spotted DNA/cDNA","Homo sapiens",13321,4,1,"Nikoleta Tsvetanova","Oct 31, 2014"
GPL18857,"Genotypic Technology designed Custom Mouse Promoter 244k ChIP-on-chip Array (AMADID-019046)","in situ oligonucleotide","Mus musculus",237203,3,1,"Genotypic technology","Oct 31, 2014"
GPL18060,"NuGO array (human) NuGO_Hs1a520180 [nugohs1a520180hsentrezg 13.0.0 cdf version]","in situ oligonucleotide","Homo sapiens",18525,16,1,"Bernhard L Bader","Oct 30, 2014"
GPL19366,"KCC 23K Mouse Microarray","spotted oligonucleotide","Mus musculus",21638,4,1,"My Mahoney","Oct 30, 2014"
GPL19369,"miRXplore TM Microarray (808)","spotted DNA/cDNA","Homo sapiens;Mus musculus;Rattus norvegicus",1513,2,1,"Naoki Tanimizu","Oct 30, 2014"
GPL19371,"[AraGene-1_1-st] Arabidopsis Gene 1.1 ST Array [CDF: aragene11st_At_TAIRT.cdf version 17]","in situ oligonucleotide","Arabidopsis thaliana",35986,21,2,"Affymetrix, Inc.","Oct 30, 2014"
GPL19364,"Illumina Genome Analyzer IIx (Acinetobacter baumannii ATCC 19606 = CIP 70.34)","high-throughput sequencing","Acinetobacter baumannii ATCC 19606 = CIP 70.34",0,6,1,"GEO","Oct 29, 2014"
GPL19365,"Illumina MiSeq (Acinetobacter baumannii ATCC 19606 = CIP 70.34)","high-throughput sequencing","Acinetobacter baumannii ATCC 19606 = CIP 70.34",0,16,1,"GEO","Oct 29, 2014"
GPL19367,"Illumina HiSeq 2000 (Homo sapiens; Human herpesvirus 8)","high-throughput sequencing","Homo sapiens;Human herpesvirus 8",0,6,3,"GEO","Oct 29, 2014"
GPL19123,"Agilent-028005 SurePrint G3 Mouse GE 8x60K Microarray (condensed Probe Name version)","in situ oligonucleotide","Mus musculus",46719,8,2,"Adrien Georges","Oct 28, 2014"
GPL19360,"TUGRAZ miRNA array TUGRAZ-HSA_MMU_RNO-MRC23 [Exiqon Probe ID version]","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",2682,4,1,"Matthias Hackl","Oct 28, 2014"
GPL19363,"Illumina MiSeq (Oreochromis niloticus)","high-throughput sequencing","Oreochromis niloticus",0,1,1,"GEO","Oct 28, 2014"
GPL17198,"[HT_MG-430_PM] Affymetrix Mouse HT MG-430 PM Array Plate [CDF: mouse4302daiplusv6cdf]","in situ oligonucleotide","Mus musculus",35283,88,1,"Mirjam M Schaap","Oct 27, 2014"
GPL15770,"Human 10k cDNA Array","spotted DNA/cDNA","Homo sapiens",8968,103,1,"seid muhie","Oct 27, 2014"
GPL19358,"[AraGene-1_1-st] Arabidopsis Gene 1.1 ST Array [CDF: aragene11st_At_TAIRG version 17]","in situ oligonucleotide","Arabidopsis thaliana",27827,0,0,"Affymetrix, Inc.","Oct 27, 2014"
GPL19359,"Illumina HiSeq 1000 (Vitis vinifera)","high-throughput sequencing","Vitis vinifera",0,60,1,"GEO","Oct 27, 2014"
GPL17829,"Agilent-034174 Clostridium thermocellum mgcb1","in situ oligonucleotide","Ruminiclostridium thermocellum",4292,23,2,"Richard Sparling","Oct 26, 2014"
GPL19331,"Agilent-036676 Copy_of_SN_multipleC_55k_1316616790670 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",59471,4,1,"Karen E Hermetz","Oct 25, 2014"
GPL19332,"Agilent-036677 Copy_of_SN_multipleB_55k_1316616996710 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",57519,6,1,"Karen E Hermetz","Oct 25, 2014"
GPL19333,"Agilent-036678 Copy_of_SN_multipleA_55k_1316617017659 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",60270,7,1,"Karen E Hermetz","Oct 25, 2014"
GPL19334,"Agilent-037118 SN_single1_chr1 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58777,11,1,"Karen E Hermetz","Oct 25, 2014"
GPL19335,"Agilent-037119 SN_single2_chr1.2 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58774,8,1,"Karen E Hermetz","Oct 25, 2014"
GPL19336,"Agilent-037120 SN_single3_chr2.3  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58776,12,1,"Karen E Hermetz","Oct 25, 2014"
GPL19337,"Agilent-037121 SN_single4_chr3.4.5  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58779,12,1,"Karen E Hermetz","Oct 25, 2014"
GPL19338,"Agilent-037122 SN_single5_chr5.6  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",57945,11,1,"Karen E Hermetz","Oct 25, 2014"
GPL19339,"Agilent-037123 SN_single6_chr7.8 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58771,7,1,"Karen E Hermetz","Oct 25, 2014"
GPL19340,"Agilent-037124 SN_single7_chr8.9  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58778,10,1,"Karen E Hermetz","Oct 25, 2014"
GPL19342,"Agilent-037125 SN_single8_chr9.10 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58783,10,1,"Karen E Hermetz","Oct 25, 2014"
GPL19343,"Agilent-037126 SN_single9_chr11.12  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58776,12,1,"Karen E Hermetz","Oct 25, 2014"
GPL19344,"Agilent-037127 SN_single10_chr12.13.14  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58778,7,1,"Karen E Hermetz","Oct 25, 2014"
GPL19345,"Agilent-037128 SN_single11_chr15.16  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58781,3,1,"Karen E Hermetz","Oct 25, 2014"
GPL19346,"Agilent-037129 SN_single12_chr17.18  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58780,6,1,"Karen E Hermetz","Oct 25, 2014"
GPL19347,"Agilent-037130 SN_single13_chr18.19.20.21 [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58777,8,1,"Karen E Hermetz","Oct 25, 2014"
GPL19348,"Agilent-037131 SN_single14_chr22.X  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58782,6,1,"Karen E Hermetz","Oct 25, 2014"
GPL19349,"Agilent-037132 SN_single15_chrXp [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58788,11,1,"Karen E Hermetz","Oct 25, 2014"
GPL19350,"Agilent-037133 SN_single16_chrXq  [Probe Name Version]","in situ oligonucleotide","Homo sapiens",58785,10,1,"Karen E Hermetz","Oct 25, 2014"
GPL19341,"Phytophthora ramorum 4x72K v2.0 [100526_Pram_UCDavis_TK_exp]","in situ oligonucleotide","Phytophthora ramorum",18001,8,1,"Takao Kasuga","Oct 24, 2014"
GPL19353,"Illumina HiSeq 2000 (Tigriopus californicus)","high-throughput sequencing","Tigriopus californicus",0,7,1,"GEO","Oct 24, 2014"
GPL19354,"AB SOLiD System 2.0 (Phytophthora infestans)","high-throughput sequencing","Phytophthora infestans",0,8,2,"GEO","Oct 24, 2014"
GPL19355,"Illumina HiSeq 2000 (Colletotrichum higginsianum IMI 349063)","high-throughput sequencing","Colletotrichum higginsianum IMI 349063",0,0,0,"GEO","Oct 24, 2014"
GPL19327,"SABiosciences Human chemokines & cytokines PCR Array Catalog #:PAHS-150","RT-PCR","Homo sapiens",90,24,1,"Rob Mariman","Oct 23, 2014"
GPL19330,"CUST-6x5K-RumenBactArray","spotted oligonucleotide","bovine gut metagenome",1666,12,1,"Amlan Kumar Patra","Oct 23, 2014"
GPL19352,"Illumina MiSeq (Paeonia ostii)","high-throughput sequencing","Paeonia ostii",0,0,0,"GEO","Oct 23, 2014"
GPL19316,"Custom-made human 18K cDNA microarrays (Operon v2.0)","spotted oligonucleotide","Homo sapiens",25392,104,1,"Jourik A Gietema","Oct 22, 2014"
GPL19322,"miRCURY LNA microRNA Array, 7th gen - hsa, mmu & rno v1","spotted oligonucleotide","Homo sapiens",3452,2,2,"Xiaoyu Wang","Oct 22, 2014"
GPL19323,"miRCURY LNA microRNA Array, 7th gen - hsa, mmu & rno v2","spotted oligonucleotide","Homo sapiens",3463,2,2,"Xiaoyu Wang","Oct 22, 2014"
GPL19324,"Agilent-038112 mouse miRNA microarray, Release 18.0 (miRNA ID version)","in situ oligonucleotide","Mus musculus",1200,21,3,"Agilent Technologies","Oct 22, 2014"
GPL19329,"Illumina HiSeq 2000 (Yersinia enterocolitica subsp. palearctica Y11)","high-throughput sequencing","Yersinia enterocolitica subsp. palearctica Y11",0,8,1,"GEO","Oct 22, 2014"
GPL19314,"Human Apoptosis miScript miRNA PCR Array","RT-PCR","Homo sapiens",84,2,1,"Peijing zhang","Oct 21, 2014"
GPL19321,"Illumina HiSeq 2000 (Drosophila erecta)","high-throughput sequencing","Drosophila erecta",0,0,0,"GEO","Oct 21, 2014"
GPL17882,"Microarrays Inc. Human MI ReadyArray – 49K Genomic Array (HS1100) [HEEBO]","spotted oligonucleotide","Homo sapiens",13585,8,1,"Silvia von der Heyde","Oct 20, 2014"
GPL17976,"[hGlue_3_0_v1] Affymetrix Human hGlue_3_0_v1 Array","in situ oligonucleotide","Homo sapiens",74057,22,1,"Zhifen Liu","Oct 20, 2014"
GPL19313,"Illumina HiSeq 2000 (Hippophae rhamnoides)","high-throughput sequencing","Hippophae rhamnoides",0,0,0,"GEO","Oct 20, 2014"
GPL19315,"Illumina HiSeq 2000 (Salicornia europaea)","high-throughput sequencing","Salicornia europaea",0,0,0,"GEO","Oct 20, 2014"
GPL19307,"Qiagen Mouse Cytokines and Chemokines RT2 profiler PCR array  (PAMM-150A)","RT-PCR","Mus musculus",96,36,1,"Phillip J Bridges","Oct 18, 2014"
GPL19312,"Illumina HiSeq 2000 (Diabrotica virgifera virgifera)","high-throughput sequencing","Diabrotica virgifera virgifera",0,0,0,"GEO","Oct 18, 2014"
GPL19273,"Autoantigen Microarray","spotted peptide or protein","Homo sapiens;Mus musculus;Rattus norvegicus",115,74,1,"yun lian","Oct 17, 2014"
GPL19301,"12x135K Coprinopsis cinerea whole genome expression array","in situ oligonucleotide","Coprinopsis cinerea",13358,10,1,"Xuanjin Cheng","Oct 17, 2014"
GPL19303,"Agilent-035925 microSOPHIA3.0 (4X44K)","in situ oligonucleotide","Homo sapiens",43752,1,2,"Francisco Martinez","Oct 17, 2014"
GPL19304,"Agilent-042675 Gallus gallus 8X60K gene expression array","in situ oligonucleotide","Gallus gallus",57149,8,3,"Tarun K Bhattacharya","Oct 17, 2014"
GPL19306,"[HuGene10stv1_Hs_ENSG] Affymetrix GeneChip Human Gene 1.0 ST Array [Brainarray Version 12 CDF]","in situ oligonucleotide","Homo sapiens",22197,34,1,"GEO admin","Oct 17, 2014"
GPL19309,"[HT_HG-U133_Plus_PM] Affymetrix HT HG-U133+ PM Array Plate [CDF: HTHGU133PlusPM_Hs_ENTREZG_v15.1.0]","in situ oligonucleotide","Homo sapiens",18837,0,0,"GEO admin","Oct 17, 2014"
GPL19293,"NimbleGen Ashbya gossypii ATCC 10895 12x135K array [110216_Egossypii_TA_exp]","in situ oligonucleotide","Eremothecium gossypii ATCC 10895",4785,24,1,"Tatiana Quinta Aguiar","Oct 16, 2014"
GPL19298,"Phalanx Human OneArray (version 4.3)","spotted oligonucleotide","Homo sapiens",30968,3,1,"Maria P Lambros","Oct 16, 2014"
GPL18965,"Illumina MouseRef-8 v2.0 expression beadchip (ILMN_SYMBOL)","oligonucleotide beads","Mus musculus",18118,18,1,"Kendell Clement","Oct 15, 2014"
GPL19263,"Agilent-029297 Human miRNA Microarray (probe name version)","in situ oligonucleotide","Homo sapiens",2444,43,2,"GEO admin","Oct 15, 2014"
GPL19288,"Agilent-021332 Rat_CpG_Island 2x105K Array [Feature Number Version]","in situ oligonucleotide","Rattus norvegicus",105072,0,0,"Chiho Yoshida","Oct 15, 2014"
GPL19290,"Illumina HiSeq 2500 (Oryza sativa)","high-throughput sequencing","Oryza sativa",0,4,1,"GEO","Oct 15, 2014"
GPL17542,"NimblenGen ZM4 12*135K","in situ oligonucleotide","Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821",1918,12,1,"kun zhang","Oct 14, 2014"
GPL18855,"NimbleGen C. elegans 72K Expression Array [080128_worm170_modENCODE_expr; gene-level]","in situ oligonucleotide","Caenorhabditis elegans",23181,4,2,"Susan Strome","Oct 11, 2014"
